timestamp,error_type,error_code,endpoint,message,context,recovery_attempted,recovery_success
2025-11-25T14:13:22.681413,RATE_LIMIT_EXCEEDED,,ltpData,API call blocked - no tokens available,{"rate_limiter_stats": {"total_calls": 425, "blocked_calls": 0, "success_rate": 100.0, "calls_last_1min": 7, "calls_last_5min": 42, "avg_wait_time": 0.006, "second_bucket": {"name": "per_second", "tokens": 0.6, "capacity": 6, "refill_rate": 6, "utilization": 90.0}, "minute_bucket": {"name": "per_minute", "tokens": 141.33, "capacity": 150, "refill_rate": 2.5, "utilization": 5.8}, "limits": {"rps": 6, "rpm": 150}}},False,False
2025-11-25T14:19:42.482930,RATE_LIMIT_EXCEEDED,,ltpData,API call blocked - no tokens available,{"rate_limiter_stats": {"total_calls": 469, "blocked_calls": 0, "success_rate": 100.0, "calls_last_1min": 7, "calls_last_5min": 34, "avg_wait_time": 0.006, "second_bucket": {"name": "per_second", "tokens": 0.76, "capacity": 6, "refill_rate": 6, "utilization": 87.3}, "minute_bucket": {"name": "per_minute", "tokens": 143.15, "capacity": 150, "refill_rate": 2.5, "utilization": 4.6}, "limits": {"rps": 6, "rpm": 150}}},False,False
2025-11-25T14:19:42.821810,RATE_LIMIT_EXCEEDED,,ltpData,API call blocked - no tokens available,{"rate_limiter_stats": {"total_calls": 470, "blocked_calls": 0, "success_rate": 100.0, "calls_last_1min": 7, "calls_last_5min": 34, "avg_wait_time": 0.006, "second_bucket": {"name": "per_second", "tokens": 0.79, "capacity": 6, "refill_rate": 6, "utilization": 86.8}, "minute_bucket": {"name": "per_minute", "tokens": 142.0, "capacity": 150, "refill_rate": 2.5, "utilization": 5.3}, "limits": {"rps": 6, "rpm": 150}}},False,False
2025-11-25T14:27:02.811136,TOKEN_INVALID,AG8001,placeOrder,placeOrder returned None - Invalid Token suspected,{"session_age_minutes": 6.794946583333333},False,False
2025-11-25T14:33:05.023273,TOKEN_INVALID,AG8001,placeOrder,placeOrder returned None - Invalid Token suspected,{"session_age_minutes": 12.8318157},False,False
2025-11-25T14:33:06.643411,TOKEN_INVALID,AG8001,placeOrder,placeOrder returned None - Invalid Token suspected,{"session_age_minutes": 12.858817666666665},False,False
2025-11-25T14:54:07.257993,TOKEN_INVALID,AG8001,placeOrder,placeOrder returned None - Invalid Token suspected,{"session_age_minutes": 3.8608215},False,False
2025-11-25T15:29:44.869973,RATE_LIMIT_EXCEEDED,,placeOrder,API call blocked - no tokens available,{"rate_limiter_stats": {"total_calls": 954, "blocked_calls": 0, "success_rate": 100.0, "calls_last_1min": 6, "calls_last_5min": 31, "avg_wait_time": 0.004, "second_bucket": {"name": "per_second", "tokens": 0.72, "capacity": 6, "refill_rate": 6, "utilization": 88.0}, "minute_bucket": {"name": "per_minute", "tokens": 141.38, "capacity": 150, "refill_rate": 2.5, "utilization": 5.7}, "limits": {"rps": 6, "rpm": 150}}},False,False
