2025-11-25 16:30:11 | INFO | STARTUP | Logging initialized | log_dir=/root/santhosh/trading/equity/logs/2025-11-25
2025-11-25 16:30:12 | INFO | FEEDBACK_INIT | PerformanceFeedback initialized for adaptive trading
2025-11-25 17:06:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:06:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:06:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:06:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:07:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:07:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:07:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:07:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:08:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:08:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:08:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:08:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:09:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:09:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:09:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:09:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:10:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:10:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:10:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:10:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:11:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:11:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:11:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:11:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:12:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:12:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:12:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:12:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:13:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:13:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:13:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:13:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:14:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:14:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:14:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:14:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:15:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:15:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:15:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:15:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:16:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:16:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:16:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:16:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:17:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:17:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:17:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:17:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:18:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:18:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:18:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:18:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:19:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:19:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:19:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:19:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:20:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:20:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:20:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:20:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:21:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:21:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:21:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:21:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:22:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:22:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:22:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:22:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:23:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:23:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:23:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:23:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:24:13 | INFO | MONITOR | Paper trades checked (next in 60s)
2025-11-25 17:24:13 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:24:33 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:24:53 | INFO | MONITOR_SLEEP | Sleeping for 20s (base=20s, consecutive_errors=0, monitoring_suspended=False)
2025-11-25 17:25:13 | INFO | MONITOR | Paper trades checked (next in 60s)
