timestamp,source,symbol,action,price,confidence,score,validation_status,rejection_reason
2025-11-30T11:00:30.666470,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:30.862313,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:31.161055,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:00:31.505658,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:00:31.852718,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.88% < 90%
2025-11-30T11:00:32.155986,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.77% < 90%
2025-11-30T11:00:32.284287,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:32.627772,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:00:32.925021,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:00:33.145737,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.69% < 90%
2025-11-30T11:00:33.265973,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.81% < 90%
2025-11-30T11:00:33.560435,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.75% < 90%
2025-11-30T11:00:33.685441,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.6% < 90%
2025-11-30T11:00:34.017962,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.6% < 90%
2025-11-30T11:00:34.199331,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.94% < 90%
2025-11-30T11:00:34.456288,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:34.644684,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:00:34.977747,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:00:35.129747,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.78% < 90%
2025-11-30T11:00:35.442551,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:35.666180,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.68% < 90%
2025-11-30T11:00:35.948415,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.81% < 90%
2025-11-30T11:00:36.253309,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:00:36.378241,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.64% < 90%
2025-11-30T11:00:36.533190,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.67% < 90%
2025-11-30T11:00:36.730633,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.67% < 90%
2025-11-30T11:00:37.024826,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.77% < 90%
2025-11-30T11:00:37.286302,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:37.577810,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.79% < 90%
2025-11-30T11:00:37.791806,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.9% < 90%
2025-11-30T11:00:37.963692,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:00:38.307495,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.67% < 90%
2025-11-30T11:00:38.490370,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.57% < 90%
2025-11-30T11:00:38.675488,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:38.957547,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.64% < 90%
2025-11-30T11:00:39.286431,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:39.621936,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.88% < 90%
2025-11-30T11:00:39.783666,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.71% < 90%
2025-11-30T11:00:39.940546,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.75% < 90%
2025-11-30T11:00:40.180374,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:40.434819,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.57% < 90%
2025-11-30T11:00:40.590522,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.89% < 90%
2025-11-30T11:00:40.870947,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:00:41.156981,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.89% < 90%
2025-11-30T11:00:41.313964,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:41.657347,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:41.837435,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.55% < 90%
2025-11-30T11:00:42.172840,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.77% < 90%
2025-11-30T11:00:42.362977,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.69% < 90%
2025-11-30T11:00:42.562133,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:42.875616,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.66% < 90%
2025-11-30T11:00:43.199264,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.71% < 90%
2025-11-30T11:00:43.403041,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:00:43.655399,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.84% < 90%
2025-11-30T11:00:43.841729,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.76% < 90%
2025-11-30T11:00:44.016975,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.76% < 90%
2025-11-30T11:00:44.304066,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.81% < 90%
2025-11-30T11:00:44.405492,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:44.638904,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:44.900310,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:45.036690,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:00:45.169569,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.91% < 90%
2025-11-30T11:00:45.469733,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.94% < 90%
2025-11-30T11:00:45.659719,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.68% < 90%
2025-11-30T11:00:45.894119,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:46.044960,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.67% < 90%
2025-11-30T11:00:46.245695,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.68% < 90%
2025-11-30T11:00:46.550341,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.91% < 90%
2025-11-30T11:00:46.757492,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.64% < 90%
2025-11-30T11:00:46.888048,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:47.009088,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.69% < 90%
2025-11-30T11:00:47.291453,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.76% < 90%
2025-11-30T11:00:47.465270,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:47.626550,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.69% < 90%
2025-11-30T11:00:47.815732,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:47.952456,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.79% < 90%
2025-11-30T11:00:48.267413,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.68% < 90%
2025-11-30T11:00:48.391417,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:00:48.714902,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.64% < 90%
2025-11-30T11:00:48.864209,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.75% < 90%
2025-11-30T11:00:49.032223,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.87% < 90%
2025-11-30T11:00:49.219092,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:00:49.320293,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.67% < 90%
2025-11-30T11:00:49.451249,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.59% < 90%
2025-11-30T11:00:49.657944,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.69% < 90%
2025-11-30T11:00:49.780966,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.84% < 90%
2025-11-30T11:00:49.880467,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:00:50.154572,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.89% < 90%
2025-11-30T11:00:50.366021,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.66% < 90%
2025-11-30T11:00:50.626557,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.57% < 90%
2025-11-30T11:00:50.772682,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:00:50.906751,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.81% < 90%
2025-11-30T11:00:51.237879,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:51.482285,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.75% < 90%
2025-11-30T11:00:51.794442,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.9% < 90%
2025-11-30T11:00:52.076063,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.93% < 90%
2025-11-30T11:00:52.249284,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:00:52.552716,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.92% < 90%
2025-11-30T11:00:52.740542,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:00:53.048334,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:53.226205,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.7% < 90%
2025-11-30T11:00:53.433187,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:00:53.594076,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.79% < 90%
2025-11-30T11:00:53.858087,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:00:54.092987,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:54.351900,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:00:54.641318,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:54.882974,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:00:54.983242,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.7% < 90%
2025-11-30T11:00:55.320262,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.94% < 90%
2025-11-30T11:00:55.645514,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:00:55.865961,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:56.036773,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.74% < 90%
2025-11-30T11:00:56.314096,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.74% < 90%
2025-11-30T11:00:56.602632,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:56.736538,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.56% < 90%
2025-11-30T11:00:57.075013,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.9% < 90%
2025-11-30T11:00:57.217167,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:57.443081,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.59% < 90%
2025-11-30T11:00:57.588670,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.88% < 90%
2025-11-30T11:00:57.802813,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:00:58.102813,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.79% < 90%
2025-11-30T11:00:58.288849,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.77% < 90%
2025-11-30T11:00:58.433222,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.84% < 90%
2025-11-30T11:00:58.621070,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.7% < 90%
2025-11-30T11:00:58.861677,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.78% < 90%
2025-11-30T11:00:59.208261,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.75% < 90%
2025-11-30T11:00:59.368198,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:00:59.567722,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.61% < 90%
2025-11-30T11:00:59.852044,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.76% < 90%
2025-11-30T11:01:00.186423,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.73% < 90%
2025-11-30T11:01:00.296429,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:01:00.619620,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:01:00.801170,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:01:00.939574,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.56% < 90%
2025-11-30T11:01:01.101781,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:01:01.271043,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.81% < 90%
2025-11-30T11:01:01.428314,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:01:01.566847,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.84% < 90%
2025-11-30T11:01:01.786051,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:01:02.060091,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.66% < 90%
2025-11-30T11:01:02.253426,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.56% < 90%
2025-11-30T11:01:02.463159,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:01:02.651250,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:01:02.914031,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.92% < 90%
2025-11-30T11:01:03.252283,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.66% < 90%
2025-11-30T11:01:03.364068,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.91% < 90%
2025-11-30T11:01:03.550753,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.83% < 90%
2025-11-30T11:01:03.701320,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.7% < 90%
2025-11-30T11:01:03.999585,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.85% < 90%
2025-11-30T11:01:04.109031,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.93% < 90%
2025-11-30T11:01:04.387619,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.68% < 90%
2025-11-30T11:01:04.735512,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:01:04.920310,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:01:05.217707,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:01:05.468539,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:01:05.762901,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.74% < 90%
2025-11-30T11:01:06.000476,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.78% < 90%
2025-11-30T11:01:06.117911,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.6% < 90%
2025-11-30T11:01:06.397897,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.72% < 90%
2025-11-30T11:01:06.707309,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:01:06.985539,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.62% < 90%
2025-11-30T11:01:07.220411,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.71% < 90%
2025-11-30T11:01:07.492631,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.86% < 90%
2025-11-30T11:01:07.633531,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.74% < 90%
2025-11-30T11:01:07.801340,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.63% < 90%
2025-11-30T11:01:08.027877,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.65% < 90%
2025-11-30T11:01:08.250214,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.89% < 90%
2025-11-30T11:01:08.384982,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.55% < 90%
2025-11-30T11:01:08.668184,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
2025-11-30T11:01:08.868844,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.71% < 90%
2025-11-30T11:01:09.108179,TradingView,UNKNOWN,UNKNOWN,0.00,,,REJECTED,Signal quality filter: Low confidence 0.82% < 90%
